time,force
172.1,822.78
172.12,830.89
172.14,823.53
172.16,1452.84
172.18,157.18
172.2,818.51
172.22,824.61
172.24,818.91
172.26,1390.21
172.28,206.02
172.3,797.78
172.32,801.8
172.34,807.4
172.36,797.73
172.38,1149.05
172.4,389.37
172.42,791.92
172.44,794.61
172.46,990.5
172.48,587.67
172.5,820.94
172.52,822.73
172.54,822.47
172.56,940.68
172.58,666.81
172.6,820.41
172.62,822.35
172.64,817.9
172.66,897.82
172.68,722.46
172.7,822.32
172.72,816.6
172.74,809.46
172.76,794.19
172.78,824.56
172.8,832
172.82,827.47
172.84,825.84
172.86,826.12
172.88,846.04
172.9,836.69
172.92,838.7
172.94,829.21
172.96,819.28
172.98,830.92
173,811.29
173.02,852.6
173.04,811.04
173.06,831.9
173.08,815.09
173.1,828.45
173.12,810.62
173.14,838.6
173.16,829.16
173.18,826.27
173.2,835.69
173.22,828.03
173.24,825.31
173.26,827.3
173.28,831.62
173.3,828.78
173.32,826.7
173.34,826.9
173.36,826.92
173.38,829.38
173.4,829.81
173.42,826.14
173.44,824.46
173.46,815.74
173.48,833.15
173.5,829.53
173.52,827.98
173.54,818.15
173.56,843.8
173.58,815.14
173.6,838.58
173.62,830.74
173.64,829.41
173.66,826.95
173.68,824.26
173.7,817.42
173.72,833.6
173.74,827.22
173.76,809.03
173.78,834.28
173.8,827.35
173.82,834.03
173.84,835.49
173.86,829.76
173.88,823.71
173.9,823.28
173.92,825.04
173.94,826.97
173.96,812.68
173.98,840.79
174,828.28
174.02,828.58
174.04,824.74
174.06,822.2
174.08,787.8
174.1,854.41
174.12,824.51
174.14,827.27
174.16,829.86
174.18,827.4
174.2,772.33
174.22,868.53
174.24,823.76
174.26,825.72
174.28,754.94
174.3,887.85
174.32,822.25
174.34,821.72
174.36,819.86
174.38,723.99
174.4,939.78
174.42,836.57
174.44,833.3
174.46,775.82
174.48,900.26
174.5,824.11
174.52,819.11
174.54,822.12
174.56,767.38
174.58,881.56
174.6,801.62
174.62,793.86
174.64,793.21
174.66,639.1
174.68,1007.91
174.7,820.94
174.72,820.36
174.74,811.95
174.76,795.92
174.78,474.14
174.8,1100.16
174.82,829.69
174.84,834.71
174.86,497.83
174.88,1119.16
174.9,805.29
174.92,801.7
174.94,794.21
174.96,256.77
174.98,1265.1
175,804.56
175.02,822.32
175.04,833.98
175.06,269.51
175.08,1394.76
175.1,792.03
175.12,789.69
175.14,799.91
175.16,120.55
175.18,1560.8
175.2,850.64
175.22,794.76
175.24,779.11
175.26,10.51
175.28,1571.13
175.3,837.98
175.32,854.18
175.34,902.89
175.36,918.82
175.38,305.29
175.4,1367.05
175.42,853.4
175.44,845.79
175.46,208.76
175.48,1318.51
175.5,1486.81
175.52,-619.61
175.54,1503.64
175.56,782.93
175.58,-59.36
175.6,1670.76
175.62,823.63
175.64,822.83
175.66,824.96
175.68,-69.28
175.7,1702.12
175.72,833.73
175.74,850.94
175.76,851.55
175.78,24.84
175.8,1682.62
175.82,850.51
175.84,834.27
175.86,36.4
175.88,1574.63
175.9,803.83
175.92,809.88
175.94,803.76
175.96,792.75
175.98,-129.35
176,1778.68
176.02,837.31
176.04,813.91
176.06,801.15
176.08,-165.64
176.1,1793.96
176.12,816.9
176.14,809.9
176.16,818
176.18,-160.7
176.2,1795.38
176.22,810.48
176.24,834.73
176.26,829.89
176.28,-218.31
176.3,1879.95
176.32,844.76
176.34,842.82
176.36,-179.91
176.38,1831.86
176.4,853.73
176.42,858.94
176.44,844.02
176.46,-76.85
176.48,1778.27
176.5,852.57
176.52,838.35
176.54,845.1
176.56,71.14
176.58,1671.91
176.6,852.33
176.62,868.45
176.64,867.66
176.66,261.01
176.68,1469.53
176.7,875.2
176.72,867.86
176.74,848.34
176.76,448.53
176.78,1293.54
176.8,849.46
176.82,854.66
176.84,868.12
176.86,692.27
176.88,1133.04
176.9,926.93
176.92,938.77
176.94,953.51
176.96,1471.13
176.98,608.36
177,959.91
177.02,953.04
177.04,930.86
177.06,2083.19
177.08,-198.1
177.1,874.23
177.12,848.41
177.14,844.09
177.16,2138.83
177.18,-1801.04
177.2,3364.63
177.22,-484.34
177.24,806.68
177.26,818.56
177.28,818.03
177.3,1962.87
177.32,-365.11
177.34,816.24
177.36,1933.09
177.38,-286.09
177.4,833.99
177.42,839.94
177.44,826.76
177.46,808.54
177.48,808
177.5,1905.19
177.52,-244.24
177.54,829.69
177.56,1937.26
177.58,-267.5
177.6,824.21
177.62,817.89
177.64,825.56
177.66,1912.05
177.68,-281.57
177.7,811.75
177.72,797.14
177.74,800.86
177.76,1842.75
177.78,-1178.03
177.8,2939.27
177.82,-218.39
177.84,803.03
177.86,797.05
177.88,1719.91
177.9,-143.57
177.92,838.48
177.94,845.99
177.96,855.69
177.98,1853.64
178,-188.19
178.02,832.47
178.04,1862.81
178.06,-215.62
178.08,802.53
178.1,810.44
178.12,815.52
178.14,828.48
178.16,832.45
178.18,1754.2
178.2,-138.02
178.22,814.06
178.24,810.87
178.26,1608.26
178.28,-48.23
178.3,804.61
178.32,802.38
178.34,801.92
178.36,804.99
178.38,803.56
178.4,1421.69
178.42,184.87
178.44,822.27
178.46,810.79
178.48,1311.5
178.5,231.42
178.52,797.08
178.54,809.39
178.56,804.18
178.58,1101.8
178.6,424.72
178.62,787.85
178.64,790.09
178.66,959.5
178.68,644.1
178.7,799.31
178.72,794.44
178.74,797.98
178.76,852.57
178.78,801.9
178.8,781.1
178.82,879.56
178.84,889.81
178.86,840.41
178.88,737.28
178.9,812.6
178.92,817.85
178.94,820.39
178.96,797.2
178.98,804.99
179,862.82
179.02,832.57
179.04,830.54
179.06,832.78
179.08,838.43
179.1,820.19
179.12,835.82
179.14,829.31
179.16,825.62
179.18,817.7
179.2,828.43
179.22,829.94
179.24,829.08
179.26,824.28
179.28,828.38
179.3,830.39
179.32,828.81
179.34,827.27
179.36,825.31
179.38,826.39
179.4,830.64
179.42,826.72
179.44,825.56
179.46,821.87
179.48,829.69
179.5,830.21
179.52,831.04
179.54,828.88
179.56,826.29
179.58,824.59
179.6,832.75
179.62,828.28
179.64,828.1
179.66,822.2
179.68,826.34
179.7,834.79
179.72,814.49
179.74,836.87
179.76,824.41
179.78,830.19
179.8,828.98
179.82,828.68
179.84,828.23
179.86,828.68
179.88,828.76
179.9,820.74
179.92,826.65
179.94,826.32
179.96,819.79
179.98,837.8
180,828.2
180.02,827.93
180.04,828.1
180.06,821.65
180.08,832
180.1,824.64
180.12,825.36
180.14,827.73
180.16,828.76
180.18,829.56
180.2,816.67
180.22,842.85
180.24,832.02
180.26,829.79
180.28,819.33
180.3,829.89
180.32,827.45
180.34,827.9
180.36,816.75
180.38,848.93
180.4,805.99
180.42,840.41
180.44,827.25
180.46,825.36
180.48,807.33
180.5,868.15
180.52,840.56
180.54,829.28
180.56,840.74
180.58,800.11
180.6,819.33
180.62,822.3
180.64,823.25
180.66,798.51
180.68,834.81
180.7,810.42
180.72,801.92
180.74,794.06
180.76,797.08
180.78,633.67
180.8,962.86
180.82,788.26
180.84,780.57
180.86,396.13
180.88,1126.82
180.9,797.93
180.92,797.35
180.94,796.15
180.96,258.86
180.98,1353.16
181,843.4
181.02,865.03
181.04,852.1
181.06,360.88
181.08,1261
181.1,802.75
181.12,827.22
181.14,859.96
181.16,266.77
181.18,1258.11
181.2,750.45
181.22,777.45
181.24,826.09
181.26,-200.42
181.28,1909.26
181.3,785.59
181.32,779.01
181.34,809.69
181.36,839.31
181.38,867.77
181.4,147.94
181.42,1571.13
181.44,804.79
181.46,66.97
181.48,1553.39
181.5,794.96
181.52,808.25
181.54,812.48
181.56,-99.53
181.58,1659.61
181.6,824.53
181.62,844.91
181.64,847.22
181.66,837.6
181.68,7.32
181.7,1743.87
181.72,868.6
181.74,854.88
181.76,113.32
181.78,1545.3
181.8,840.61
181.82,848.28
181.84,862.19
181.86,865.8
181.88,222.32
181.9,1396.64
181.92,792.03
181.94,807.85
181.96,837.2
181.98,176.65
182,1502.34
182.02,813.29
182.04,797.99
182.06,52.48
182.08,1595.36
182.1,849.03
182.12,842.93
182.14,841.13
182.16,158.24
182.18,1490.37
182.2,831.24
182.22,843.01
182.24,189.52
182.26,1476.74
182.28,838.83
182.3,823.69
182.32,807.77
182.34,799.69
182.36,62.54
182.38,1532.36
182.4,795.87
182.42,808.77
182.44,815.98
182.46,-41.19
182.48,1652.68
182.5,834.14
182.52,834.25
182.54,832.88
182.56,822.79
182.58,-44.95
182.6,1696.67
182.62,846.49
182.64,841.35
182.66,840.14
182.68,34.38
182.7,1626.99
182.72,831.27
182.74,847.13
182.76,102.88
182.78,1571.93
182.8,821.38
182.82,837.54
182.84,843.26
182.86,837.45
182.88,142.62
182.9,1569.51
182.92,846.49
182.94,864.76
182.96,888.25
182.98,461.08
183,1383.86
183.02,900.67
183.04,895.28
183.06,826.98
183.08,1092.73
183.1,924.93
183.12,918.12
183.14,905.19
183.16,904.54
183.18,903.25
183.2,1482.52
183.22,354.18
183.24,846.71
183.26,1478.51
183.28,183.86
183.3,841.41
183.32,852.38
183.34,844.76
183.36,859.05
183.38,1682.54
183.4,59.04
183.42,837.42
183.44,854.81
183.46,863.06
183.48,866.04
183.5,858.9
183.52,1845.47
183.54,-152.4
183.56,1859.3
183.58,-195.91
183.6,822.42
183.62,831.14
183.64,845.97
183.66,842.75
183.68,1827.48
183.7,-244.94
183.72,813.53
183.74,829.3
183.76,837.55
183.78,1814.32
183.8,-138.34
183.82,810.55
183.84,810.62
183.86,1795.99
183.88,-118.14
183.9,-148.46
183.92,2846.64
183.94,-161.04
183.96,1789.06
183.98,-172.8
184,858.51
184.02,860.16
184.04,835.15
184.06,814.86
184.08,1809.62
184.1,-194.95
184.12,829.29
184.14,816.12
184.16,802.95
184.18,1725.48
184.2,-126.03
184.22,827.1
184.24,831.57
184.26,830.26
184.28,1781.86
184.3,-123.8
184.32,799.36
184.34,808.2
184.36,811.82
184.38,819.13
184.4,1670.69
184.42,-31.9
184.44,817.85
184.46,1573.19
184.48,13.9
184.5,831.24
184.52,822.25
184.54,811.85
184.56,1524.17
184.58,105
184.6,828.55
184.62,827.22
184.64,821.12
184.66,1491.48
184.68,121.88
184.7,808.38
184.72,814.66
184.74,824.66
184.76,828.4
184.78,1421.52
184.8,185.72
184.82,810.62
184.84,818.03
184.86,823.25
184.88,1357
184.9,270.82
184.92,800.64
184.94,784.16
184.96,1145.84
184.98,390.35
185,796.57
185.02,804.94
185.04,816.6
185.06,825.82
185.08,1058.94
185.1,335.58
185.12,1236.56
185.14,606.14
185.16,818.76
185.18,947.44
185.2,646.51
185.22,807.1
185.24,808.76
185.26,827.25
185.28,834.58
185.3,911.16
185.32,706.53
185.34,816.5
185.36,806.02
185.38,774.89
185.4,814.64
185.42,829.91
185.44,832.83
185.46,836.27
185.48,828.03
185.5,867.14
185.52,837
185.54,865.84
185.56,810.16
185.58,824.03
185.6,820.79
185.62,816.02
185.64,817.15
185.66,826.77
185.68,832.45
185.7,827.63
185.72,823.91
185.74,829.03
185.76,831.92
185.78,832.17
185.8,821.52
185.82,828.25
185.84,829.63
185.86,830.21
185.88,828.53
185.9,820.87
185.92,826.32
185.94,832.62
185.96,842.1
185.98,817
186,824.28
186.02,824.03
186.04,822.5
186.06,819.96
186.08,838.93
186.1,829.01
186.12,826.85
186.14,827.73
186.16,830.11
186.18,832.3
186.2,826.47
186.22,829.13
186.24,828.68
186.26,830.39
186.28,824.69
186.3,825.69
186.32,829.48
186.34,824.51
186.36,819.76
186.38,833.4
186.4,832.1
186.42,829.13
186.44,826.85
186.46,825.77
186.48,820.16
186.5,832.27
186.52,827.15
186.54,829.16
186.56,820.01
186.58,831.34
186.6,829.16
186.62,827.5
186.64,825.09
186.66,827.9
186.68,824.69
186.7,832.5
186.72,825.79
186.74,827.37
186.76,822.02
186.78,841.09
186.8,831.12
186.82,828.96
186.84,825.24
186.86,822.68
186.88,828.86
186.9,825.56
186.92,826.62
186.94,829.18
186.96,823
186.98,834.51
187,827.42
187.02,828.1
187.04,829.66
187.06,828.03
187.08,826.22
187.1,819.36
187.12,834.48
187.14,825.44
187.16,816.32
187.18,840.16
187.2,827.32
187.22,824.71
187.24,823.48
187.26,803.73
187.28,846.29
187.3,827.25
187.32,826.57
187.34,823.48
187.36,822.15
187.38,778.79
187.4,863.25
187.42,823.03
187.44,816.6
187.46,806.42
187.48,685.65
187.5,935.45
187.52,829.01
187.54,833.2
187.56,753.66
187.58,947.89
187.6,870.03
187.62,850.21
187.64,832.65
187.66,811.22
187.68,812
187.7,804.11
187.72,809.28
187.74,820.74
187.76,732.66
187.78,888.35
187.8,806.97
187.82,810.37
187.84,817.53
187.86,634.5
187.88,985.88
187.9,816.75
187.92,820.21
187.94,798.63
187.96,531.37
187.98,1088.23
188,1110.39
188.02,265.54
188.04,1089.36
188.06,501.22
188.08,1143.07
188.1,1139.91
188.12,159.97
188.14,1495.71
188.16,41.19
188.18,779.61
188.2,1221.01
188.22,780.42
188.24,785.69
188.26,794.34
188.28,209.36
188.3,1440.66
188.32,1398.15
188.34,-339.53
188.36,776.15
188.38,1416.82
188.4,825.56
188.42,882.19
188.44,697.01
188.46,846.97
188.48,-90.28
188.5,1574.72
188.52,823.83
188.54,808.03
188.56,798.93
188.58,-118.09
188.6,1771.69
188.62,846.94
188.64,837.88
188.66,-0.72
188.68,2259.83
188.7,1110.77
188.72,129.55
188.74,1089.28
188.76,357.84
188.78,1273.46
188.8,821.6
188.82,823.25
188.84,806.09
188.86,793.03
188.88,796.7
188.9,179.97
188.92,1392.67
188.94,833.13
188.96,175.6
188.98,1439.1
189,1506.11
189.02,-621.29
189.04,1511.01
189.06,51.5
189.08,1618.13
189.1,833
189.12,821.01
189.14,814.23
189.16,42.01
189.18,1588.12
189.2,800.62
189.22,791.11
189.24,800.58
189.26,823.53
189.28,-44.8
189.3,1692.12
189.32,824.97
189.34,832.35
189.36,-97.48
189.38,1705.86
189.4,793.91
189.42,803.1
189.44,817.09
189.46,827.26
189.48,830.53
189.5,-182.06
189.52,1857.9
189.54,858.23
189.56,-90.97
189.58,1782.38
189.6,1750.86
189.62,-913.24
189.64,1770.76
189.66,863.31
189.68,125.68
189.7,1595.63
189.72,856.04
189.74,844.99
189.76,841.42
189.78,839.01
189.8,225.67
189.82,1458.62
189.84,836.72
189.86,828.78
189.88,224.93
189.9,1429.14
189.92,831.23
189.94,827.61
189.96,828.09
189.98,833.6
190,260.11
190.02,1411.87
190.04,833.48
190.06,826.72
190.08,251.26
190.1,1393.35
190.12,829.77
190.14,842.94
190.16,407.52
190.18,1377.55
190.2,877.38
190.22,892.54
190.24,906.54
190.26,900.04
190.28,918.66
190.3,1020.67
190.32,703.34
190.34,1360.68
190.36,1161.44
190.38,518.48
190.4,919.02
190.42,914.28
190.44,904.13
190.46,1777.51
190.48,-8.52
190.5,870.89
190.52,849.78
190.54,826.31
190.56,825.5
190.58,1810.04
190.6,-166.05
190.62,814.76
190.64,1746.45
190.66,-1051.7
190.68,2619.37
190.7,-111.55
190.72,810.63
190.74,811.58
190.76,815.62
190.78,1623.8
190.8,21.49
190.82,819.4
190.84,816.31
190.86,824.9
190.88,1585.08
190.9,49.55
190.92,818.72
190.94,832.45
190.96,845.01
190.98,1626.02
191,61.87
191.02,827.6
191.04,1627.75
191.06,29.72
191.08,829.91
191.1,835.07
191.12,833.18
191.14,830.56
191.16,1631.45
191.18,17.97
191.2,838.88
191.22,851.01
191.24,839.16
191.26,813.66
191.28,1624.04
191.3,-10.03
191.32,796.71
191.34,799.86
191.36,805.81
191.38,1503.05
191.4,109.27
191.42,803.11
191.44,800.16
191.46,1376.37
191.48,227.98
191.5,840.87
191.52,846.22
191.54,856.62
191.56,1638.81
191.58,179.77
191.6,860.39
191.62,844.13
191.64,846.07
191.66,1719.35
191.68,-61.62
191.7,821.02
191.72,825.92
191.74,827.12
191.76,822.15
191.78,1666.54
191.8,-30.99
191.82,815.19
191.84,817.2
191.86,1606.52
191.88,21.06
191.9,818.28
191.92,821.77
191.94,822.07
191.96,820.84
191.98,1544.75
192,-638.22
192.02,2220.87
192.04,115.73
192.06,1497.87
192.08,137.71
192.1,816.67
192.12,815.57
192.14,812.88
192.16,1393.48
192.18,202.81
192.2,805.04
192.22,802.43
192.24,798.43
192.26,1259.72
192.28,343.22
192.3,784.84
192.32,789.46
192.34,805.44
192.36,1113.5
192.38,512.38
192.4,784.29
192.42,797.3
192.44,809.56
192.46,1008.92
192.48,439.75
192.5,1218.22
192.52,633.4
192.54,826.22
192.56,954.47
192.58,657.69
192.6,821.42
192.62,814.39
192.64,813.08
192.66,907.44
192.68,716.86
192.7,816.55
192.72,815.42
192.74,813.88
192.76,844.06
192.78,785.82
192.8,823
192.82,825.62
192.84,829.79
192.86,837.93
192.88,802.38
192.9,828.18
192.92,835.49
192.94,833.53
192.96,826.67
192.98,829.11
193,809.06
193.02,821.72
193.04,828.81
193.06,832.62
193.08,834.63
193.1,826.27
193.12,823.61
193.14,823.45
193.16,825.74
193.18,810.84
193.2,854.43
193.22,791.87
193.24,851.64
193.26,837.05
193.28,835.09
193.3,828.81
193.32,825.99
193.34,823.98
193.36,822.55
193.38,812.9
193.4,838.6
193.42,829.53
193.44,827.68
193.46,820.34
193.48,831.42
193.5,829.48
193.52,833.38
193.54,830.11
193.56,821.02
193.58,830.72
193.6,826.54
193.62,824.48
193.64,825.56
193.66,816.17
193.68,852.9
193.7,810.79
193.72,840.54
193.74,829.11
193.76,821.9
193.78,829.61
193.8,828.33
193.82,826.85
193.84,825.04
193.86,825.99
193.88,816.09
193.9,839.08
193.92,827.2
193.94,828.91
193.96,824.26
193.98,834.51
194,829.06
194.02,830.64
194.04,825.62
194.06,822.93
194.08,802.55
194.1,841.29
194.12,814.99
194.14,822.42
194.16,830.87
194.18,845.34
194.2,825.67
194.22,830.24
194.24,831.57
194.26,800.39
194.28,834.66
194.3,811.65
194.32,809.16
194.34,806.67
194.36,657.11
194.38,923.52
194.4,803.96
194.42,803.53
194.44,805.84
194.46,567.47
194.48,1101.37
194.5,861.37
194.52,857.85
194.54,882.09
194.56,894.05
194.58,814.01
194.6,824.46
194.62,808.58
194.64,808.96
194.66,661.94
194.68,918.9
194.7,792.1
194.72,787
194.74,792.93
194.76,521.85
194.78,1130.31
194.8,810.16
194.82,775.44
194.84,799.41
194.86,552.12
194.88,1190.53
194.9,814.84
194.92,799.64
194.94,799.21
194.96,381.94
194.98,1207.19
195,794.44
195.02,785.04
195.04,795.42
195.06,808.46
195.08,253.33
195.1,1379.89
195.12,810.01
195.14,817.75
195.16,847.97
195.18,884.78
195.2,360.58
195.22,1300.67
195.24,796.87
195.26,162.21
195.28,1388.28
195.3,1494.63
195.32,-599.08
195.34,1517.81
195.36,157.46
195.38,1558.77
195.4,841.42
195.42,880.23
195.44,876.49
195.46,291.94
195.48,1408.58
195.5,857.9
195.52,843.05
195.54,811.67
195.56,246.82
195.58,1328.21
195.6,802.15
195.62,800.17
195.64,819.81
195.66,834.13
195.68,203.91
195.7,1465.08
195.72,822.83
195.74,801.04
195.76,796.25
195.78,23.33
195.8,1499
195.82,811.97
195.84,836.82
195.86,46.97
195.88,1639.43
195.9,823.57
195.92,814.03
195.94,816.06
195.96,27.47
195.98,1646.75
196,1621.87
196.02,-689.5
196.04,1627.62
196.06,844.91
196.08,145.64
196.1,1503.39
196.12,803.91
196.14,800.14
196.16,796.75
196.18,-78.29
196.2,1638.97
196.22,843.04
196.24,856.39
196.26,24.02
196.28,1641.25
196.3,813.15
196.32,817.45
196.34,-46.19
196.36,1698.69
196.38,840.2
196.4,840.4
196.42,846.97
196.44,847.55
196.46,852.75
196.48,162.25
196.5,1582.54
196.52,819.76
196.54,811.43
196.56,129.43
196.58,1544.56
196.6,819.92
196.62,836.53
196.64,196.24
196.66,1508.41
196.68,1465.77
196.7,-390.62
196.72,1426.7
196.74,809.31
196.76,212.39
196.78,1471.06
196.8,824.06
196.82,820.3
196.84,830.87
196.86,826.32
196.88,860.81
196.9,848.36
196.92,261.65
196.94,1391.52
196.96,292.46
196.98,1406.83
197,856.09
197.02,859.09
197.04,873.44
197.06,590.31
197.08,1256.61
197.1,901.42
197.12,910.05
197.14,913.46
197.16,920.98
197.18,1232.78
197.2,739.03
197.22,962.89
197.24,946.12
197.26,936.71
197.28,1882.17
197.3,18.34
197.32,873.26
197.34,861.25
197.36,2052.07
197.38,-305.87
197.4,830.94
197.42,820.13
197.44,804.54
197.46,799.03
197.48,1879.21
197.5,-334.52
197.52,774.25
197.54,778.73
197.56,1657.5
197.58,-95.56
197.6,795.54
197.62,810.35
197.64,824.8
197.66,1602.98
197.68,2.51
197.7,799.89
197.72,824.8
197.74,829.61
197.76,1515.7
197.78,135.74
197.8,839.73
197.82,845.21
197.84,841.3
197.86,1564.76
197.88,81.55
197.9,819.1
197.92,823.19
197.94,824.94
197.96,1499.91
197.98,130.34
198,846.94
198.02,854.49
198.04,846.62
198.06,1573.37
198.08,52.91
198.1,820.04
198.12,833.37
198.14,838.75
198.16,1602.97
198.18,83.76
198.2,828.87
198.22,829
198.24,822
198.26,798.23
198.28,1415.26
198.3,-491.1
198.32,2017.59
198.34,229.21
198.36,849.91
198.38,1586.25
198.4,194.57
198.42,854.93
198.44,874.1
198.46,861.11
198.48,844.96
198.5,1664.81
198.52,-36.27
198.54,833
198.56,1684.56
198.58,-869.21
198.6,2540.41
198.62,-11.55
198.64,843.25
198.66,1788.97
198.68,-83.47
198.7,811.32
198.72,831.95
198.74,834.41
198.76,1781.28
198.78,-123.5
198.8,811.27
198.82,801.65
198.84,788.66
198.86,1567.58
198.88,-1.04
198.9,807.28
198.92,792.75
198.94,785.84
198.96,784.29
198.98,1320.29
199,193.36
199.02,781.47
199.04,788.63
199.06,1109.76
199.08,442.84
199.1,805.19
199.12,807.2
199.14,802.28
199.16,981.98
199.18,613.47
199.2,817.68
199.22,820.72
199.24,813.68
199.26,926.94
199.28,722.11
199.3,835.39
199.32,819.18
199.34,813.2
199.36,896.76
199.38,649.58
199.4,923.29
199.42,738.89
199.44,840.11
199.46,806.67
199.48,814.89
199.5,828.2
199.52,825.21
199.54,823.25
199.56,818.78
199.58,853.75
199.6,832.9
199.62,832.2
199.64,827.93
199.66,824.28
199.68,825.79
199.7,828.58
199.72,827.15
199.74,825.92
199.76,818.15
199.78,825.19
199.8,825.01
199.82,830.56
199.84,830.26
199.86,829.48
199.88,829.91
199.9,830.64
199.92,822.95
199.94,824.74
199.96,828.08
199.98,811.82
200,836.85
200.02,824.69
200.04,827
200.06,811.57
200.08,856.27
200.1,832.45
200.12,832.02
200.14,828.58
200.16,826.34
200.18,817.75
200.2,832.42
200.22,828.08
200.24,826.37
200.26,816.19
200.28,843.23
200.3,829.41
200.32,827.8
200.34,827.6
200.36,825.84
200.38,833.28
200.4,826.32
200.42,827.42
200.44,828.73
200.46,826.92
200.48,772.4
200.5,881.94
200.52,830.19
200.54,824.94
200.56,827.98
200.58,835.06
200.6,845.51
200.62,817.65
200.64,827.12
200.66,832.15
200.68,815.99
200.7,825.54
200.72,827.5
200.74,827.63
200.76,828.48
200.78,836.02
200.8,825.74
200.82,823.53
200.84,824.06
200.86,821.92
200.88,831.29
200.9,826.07
200.92,827.55
200.94,829.21
200.96,829.76
200.98,824.31
201,831.22
201.02,827.95
201.04,829.99
201.06,827.47
201.08,830.04
201.1,828.25
201.12,827.17
201.14,825.87
201.16,827.02
201.18,829.21
201.2,831.34
201.22,828.4
201.24,826.27
201.26,823.1
201.28,827.15
201.3,827.47
201.32,829.46
201.34,827.95
201.36,820.97
201.38,834.86
201.4,828.33
201.42,826.37
201.44,825.41
201.46,826.75
201.48,826.22
201.5,835.59
201.52,825.21
201.54,825.29
201.56,810.99
201.58,836.14
201.6,827.55
201.62,828.76
201.64,826.67
201.66,801.55
201.68,844.73
201.7,822.12
201.72,822.07
201.74,825.39
201.76,779.66
201.78,915.91
201.8,709.14
201.82,878.78
201.84,824.59
201.86,754.82
201.88,894.78
201.9,904.78
201.92,655
201.94,901.89
201.96,714.19
201.98,920.76
202,808.83
202.02,800.87
202.04,794.46
202.06,790.72
202.08,484.92
202.1,1084.44
202.12,814.91
202.14,819.03
202.16,481.65
202.18,1164.73
202.2,810.39
202.22,797.78
202.24,802.95
202.26,826.27
202.28,397.21
202.3,1217.79
202.32,801.5
202.34,816.42
202.36,273.83
202.38,1309.06
202.4,794.36
202.42,811.82
202.44,812.95
202.46,807.95
202.48,119.52
202.5,1555.85
202.52,840.56
202.54,815.36
202.56,796.25
202.58,-32.6
202.6,1506.33
202.62,783.61
202.64,832.2
202.66,823.83
202.68,-102.22
202.7,1745.98
202.72,867.77
202.74,922.82
202.76,344
202.78,1517.56
202.8,808.86
202.82,820.34
202.84,830.04
202.86,237.3
202.88,1385.77
202.9,779.01
202.92,791.25
202.94,65.13
202.96,1546.03
202.98,800.09
203,796.52
203.02,805.24
203.04,809.46
203.06,-84.5
203.08,1692.67
203.1,825.6
203.12,827.79
203.14,835.26
203.16,17.47
203.18,1723.67
203.2,849.46
203.22,845.02
203.24,834.85
203.26,67.88
203.28,1607.08
203.3,830.48
203.32,802.92
203.34,783.73
203.36,-70.86
203.38,1711.99
203.4,858.99
203.42,836.19
203.44,815.31
203.46,-40.46
203.48,1632.72
203.5,820.41
203.52,844.39
203.54,848.28
203.56,833.2
203.58,-28.59
203.6,1670.04
203.62,841.08
203.64,848.57
203.66,93.68
203.68,1630.32
203.7,816.78
203.72,823.24
203.74,851.18
203.76,861.78
203.78,154.17
203.8,1499.94
203.82,804.54
203.84,817.32
203.86,94.12
203.88,2298.53
203.9,-633.27
203.92,1565.06
203.94,852.3
203.96,198.49
203.98,1497.25
204,829.18
204.02,845.59
204.04,853.59
204.06,841.72
204.08,238.44
204.1,1432.56
204.12,843.84
204.14,834.77
204.16,835.89
204.18,288.18
204.2,1369.66
204.22,844.13
204.24,865.35
204.26,470.81
204.28,1358.72
204.3,912.48
204.32,916.17
204.34,934.26
204.36,1156.46
204.38,887.46
204.4,984.88
204.42,978.25
204.44,956.6
204.46,949.31
204.48,922
204.5,1971.29
204.52,-189.46
204.54,866.11
204.56,2000.9
204.58,-369.75
204.6,819.12
204.62,815.84
204.64,808.95
204.66,807.77
204.68,1797.16
204.7,-258.02
204.72,794.22
204.74,795.56
204.76,800.92
204.78,1646.02
204.8,-18.49
204.82,833.76
204.84,837.47
204.86,1683.15
204.88,-56.1
204.9,829.48
204.92,883.35
204.94,827.56
204.96,1680.17
204.98,-50.85
205,838.69
205.02,838.89
205.04,1691.29
205.06,-78.75
205.08,-6.82
205.1,1635.52
205.12,1566.88
205.14,29.18
205.16,827.54
205.18,1595.13
205.2,53.86
205.22,800.77
205.24,812.45
205.26,1524.13
205.28,126.92
205.3,855.84
205.32,804.52
205.34,812.74
205.36,812.99
205.38,1384.27
205.4,191.02
205.42,828.47
205.44,830.79
205.46,817.05
205.48,1365.52
205.5,289.99
205.52,858.28
205.54,854.93
205.56,845.34
205.58,1469.5
205.6,148.59
205.62,796.45
205.64,821.14
205.66,854.23
205.68,1498.19
205.7,197.68
205.72,818.48
205.74,827.52
205.76,1506.99
205.78,178.46
205.8,819.61
205.82,823.71
205.84,834.61
205.86,1510.15
205.88,150.85
205.9,820.14
205.92,818
205.94,820.74
205.96,823.83
205.98,1461.56
206,179.42
206.02,816.65
206.04,821.04
206.06,820.11
206.08,1428.45
206.1,-371.06
206.12,2049.45
206.14,222.03
206.16,1426.84
206.18,229.76
206.2,832.5
206.22,824.31
206.24,827.47
206.26,1418.05
206.28,199.62
206.3,808.43
206.32,808.18
206.34,804.03
206.36,1269.92
206.38,310.18
206.4,776.73
206.42,793.23
206.44,817.2
206.46,1138.02
206.48,461.73
